"Nh_real_1","Nh_PIMLE_1","Nh_MLE_1","Nh_MoS_1","Nh_GNSUM_1","Nh_MLE_mod_1","Nh_TEO_1","Nh_Zheng_1","Nh_real_2","Nh_PIMLE_2","Nh_MLE_2","Nh_MoS_2","Nh_GNSUM_2","Nh_MLE_mod_2","Nh_TEO_2","Nh_Zheng_2","Nh_real_3","Nh_PIMLE_3","Nh_MLE_3","Nh_MoS_3","Nh_GNSUM_3","Nh_MLE_mod_3","Nh_TEO_3","Nh_Zheng_3","Nh_real_4","Nh_PIMLE_4","Nh_MLE_4","Nh_MoS_4","Nh_GNSUM_4","Nh_MLE_mod_4","Nh_TEO_4","Nh_Zheng_4","Nh_real_5","Nh_PIMLE_5","Nh_MLE_5","Nh_MoS_5","Nh_GNSUM_5","Nh_MLE_mod_5","Nh_TEO_5","Nh_Zheng_5","Nh_real_6","Nh_PIMLE_6","Nh_MLE_6","Nh_MoS_6","Nh_GNSUM_6","Nh_MLE_mod_6","Nh_TEO_6","Nh_Zheng_6","Nh_real_7","Nh_PIMLE_7","Nh_MLE_7","Nh_MoS_7","Nh_GNSUM_7","Nh_MLE_mod_7","Nh_TEO_7","Nh_Zheng_7","Nh_real_8","Nh_PIMLE_8","Nh_MLE_8","Nh_MoS_8","Nh_GNSUM_8","Nh_MLE_mod_8","Nh_TEO_8","Nh_Zheng_8","Nh_real_9","Nh_PIMLE_9","Nh_MLE_9","Nh_MoS_9","Nh_GNSUM_9","Nh_MLE_mod_9","Nh_TEO_9","Nh_Zheng_9","Nh_real_10","Nh_PIMLE_10","Nh_MLE_10","Nh_MoS_10","Nh_GNSUM_10","Nh_MLE_mod_10","Nh_TEO_10","Nh_Zheng_10","Nh_real_11","Nh_PIMLE_11","Nh_MLE_11","Nh_MoS_11","Nh_GNSUM_11","Nh_MLE_mod_11","Nh_TEO_11","Nh_Zheng_11","Nh_real_12","Nh_PIMLE_12","Nh_MLE_12","Nh_MoS_12","Nh_GNSUM_12","Nh_MLE_mod_12","Nh_TEO_12","Nh_Zheng_12","Nh_real_13","Nh_PIMLE_13","Nh_MLE_13","Nh_MoS_13","Nh_GNSUM_13","Nh_MLE_mod_13","Nh_TEO_13","Nh_Zheng_13","Nh_real_14","Nh_PIMLE_14","Nh_MLE_14","Nh_MoS_14","Nh_GNSUM_14","Nh_MLE_mod_14","Nh_TEO_14","Nh_Zheng_14","Nh_real_15","Nh_PIMLE_15","Nh_MLE_15","Nh_MoS_15","Nh_GNSUM_15","Nh_MLE_mod_15","Nh_TEO_15","Nh_Zheng_15","data"
1000,1043.18740948896,1036.782376502,1043.18740948896,1019.62972689076,1036.782376502,1037.35422753642,1049.35451432636,1000,1018.71191128247,1013.45387434135,1018.71191128247,1003.70860927152,1013.45387434135,1014.59683777618,1021.12646243491,1000,884.760977434076,880.394033660365,884.760977434076,882.764596107705,880.394033660365,881.168202619605,878.453277002485,1000,1028.10997170399,1024.32367343662,1028.10997170399,1007.10339384373,1024.32367343662,1024.50114800184,1035.47970021259,1000,1064.15196749342,1075.35952438339,1064.15196749342,1079.14539102392,1075.35952438339,1075.88577224464,1080.14672941867,1000,1015.316422061,1020.35350830209,1015.316422061,1005.80781414995,1020.35350830209,1021.48816416848,1026.63531928543,1000,1020.38040265789,1019.88286890945,1020.38040265789,997.058823529412,1019.88286890945,1021.1059570693,1024.54445469691,1000,984.181843830984,983.97085123989,984.181843830984,974.425059476606,983.97085123989,983.810962993934,988.057181626374,1000,970.440049298196,961.849680311994,970.440049298196,954.078947368421,961.849680311994,969.847833963671,975.360292282353,1000,974.017802724544,973.095598185147,974.017802724544,964.62388216728,973.095598185147,972.369182829328,963.073314824456,1000,947.370043099056,939.274006556328,947.370043099056,920.410028728128,939.274006556328,937.821120858109,951.373459521111,1000,990.313372771142,990.494649921674,990.313372771142,979.648109243697,990.494649921674,991.804485539511,996.170155290308,1000,965.982476613236,963.617630529612,965.982476613236,943.840104849279,963.617630529612,963.555904044046,961.209476790121,1000,957.435377023123,965.942415355905,957.435377023123,976.617250673855,965.942415355905,964.232912269849,973.760584388858,1000,993.450165021106,985.724539436957,993.450165021106,970.934799685782,985.724539436957,985.274743395536,991.562946247257,2
1000,1047.29210123613,1021.02398232881,1047.29210123613,1025.01319957761,1021.02398232881,1019.27778637071,1024.94320130908,1000,1026.92446803839,1006.48143229028,1026.92446803839,1024.60789616009,1006.48143229028,1006.49256303514,1025.05739428505,1000,900.257520636367,881.378263994251,900.257520636367,878.082736674622,881.378263994251,883.584814760193,881.861510490439,1000,1031.05184344487,1019.00654847468,1031.05184344487,1023.52941176471,1019.00654847468,1018.64941144623,1019.25101342342,1000,1084.20533159953,1069.94404476419,1084.20533159953,1083.80566801619,1069.94404476419,1071.02711407541,1087.66571505185,1000,1021.96432322257,1013.54047511372,1021.96432322257,1020.35350830209,1013.54047511372,1014.67783838808,1033.76968006212,1000,1038.64612629682,1020.75638349125,1038.64612629682,994.458930899609,1020.75638349125,1019.64327796941,1039.37568381323,1000,1008.74510164068,980.933500093137,1008.74510164068,968.282111899133,980.933500093137,981.332462283547,988.323045163054,1000,990.213080097426,961.722107273595,990.213080097426,944.38655899974,961.722107273595,963.452599968474,971.799666583107,1000,981.024876144142,977.348434377082,981.024876144142,986.417428725121,977.348434377082,976.633691501455,993.528156138447,1000,958.439361424888,944.889806423937,958.439361424888,930.617903353578,944.889806423937,942.958786220082,959.791257378873,1000,1024.52509829653,1004.36152168646,1024.52509829653,1016.48501362398,1004.36152168646,1005.31575897485,1016.43869410926,1000,982.756447104784,959.637012952401,982.756447104784,950.81858991286,959.637012952401,958.402083532151,977.15123612035,1000,979.266788541176,964.887752656387,979.266788541176,988.87827510917,964.887752656387,966.888324218144,979.197201570113,1000,1002.92868139977,982.694193411603,1002.92868139977,975.532754538279,982.694193411603,982.724007379836,995.962014799437,4
1000,1054.88072212488,1031.30229222556,1054.88072212488,1037.8909382518,1031.30229222556,1031.20435897939,1081.5569215306,1000,1037.40254299629,1016.99009582092,1037.40254299629,1042.9397192403,1016.99009582092,1016.19841614556,1079.38786915787,1000,897.797695157488,886.071715279636,897.797695157488,901.756535947712,886.071715279636,886.927110948814,901.533355114375,1000,1041.06429011766,1024.29626458311,1041.06429011766,1051.93734542457,1024.29626458311,1024.78919775305,1084.08059172356,1000,1083.42515340733,1066.22235203526,1083.42515340733,1075.38832351366,1066.22235203526,1065.61635784699,1139.51466953293,1000,1025.48354896607,1010.8782170337,1025.48354896607,1020.08032128514,1010.8782170337,1009.78825102455,1081.66032322508,1000,1037.59740160815,1014.1333829708,1037.59740160815,1034.09707158351,1014.1333829708,1014.44792329235,1075.08755950723,1000,1010.82610328754,990.022560025783,1010.82610328754,985.364875701684,990.022560025783,991.569029031717,1043.90050567704,1000,978.777955953207,962.258141571781,978.777955953207,966.54225539856,962.258141571781,963.540013547297,997.162027549663,1000,1000.94176830201,982.954088606577,1000.94176830201,988.544474393531,982.954088606577,982.360835867452,1040.03877312952,1000,949.606289620945,930.617903353578,949.606289620945,950.44498381877,930.617903353578,931.06504568508,980.258701146363,1000,1022.28273447684,998.474385739521,1022.28273447684,1018.42751842752,998.474385739521,998.131721939086,1045.59640653927,1000,978.227975393636,959.509153409545,978.227975393636,957.646276595745,959.509153409545,960.99755600724,999.901413093643,1000,971.514365179644,955.574016931719,971.514365179644,976.091056034483,955.574016931719,956.378113255375,996.89521247349,1000,1004.9250229138,982.928639592832,1004.9250229138,994.368463395012,982.928639592832,983.719735269361,1012.28423328892,6
1000,1064.79655582485,1036.17326362957,1064.79655582485,1059.40027270248,1036.17326362957,1034.87888714763,990.677163439502,1000,1038.51609746878,1010.66936816849,1038.51609746878,1029.60912547529,1010.66936816849,1013.02113801134,974.099697512746,1000,911.046038762373,889.280901892363,911.046038762373,904.454272454272,889.280901892363,890.770316438886,898.308216331448,1000,1058.50796279778,1018.00536905616,1058.50796279778,1042.18819047619,1018.00536905616,1018.79500759417,960.34728154775,1000,1118.45856596621,1072.22887643448,1118.45856596621,1101.32719298246,1072.22887643448,1070.78440838329,1009.35361497481,1000,1049.72886960981,1008.26068556919,1049.72886960981,1034.47272727273,1008.26068556919,1009.55421558372,984.166184505389,1000,1060.83051733384,1021.35546038544,1060.83051733384,1008.93283976732,1021.35546038544,1022.04535096203,953.264259829218,1000,1024.05710642761,981.247771836007,1024.05710642761,1022.79977814753,981.247771836007,981.352197711264,965.068651080437,1000,1005.75886898636,964.69166533695,1005.75886898636,978.536174804424,964.69166533695,965.599271323715,938.227247999073,1000,1018.42406306854,981.820516936908,1018.42406306854,1001.21582537517,981.820516936908,989.065016066749,950.806085117763,1000,965.802171052572,940.200938566553,965.802171052572,983.578688981869,940.200938566553,942.456712750536,938.088352029571,1000,1035.41797944432,999.943633294934,1035.41797944432,1044.34515948517,999.943633294934,1000.35763502702,957.155273935638,1000,1001.65080619419,962.046143986328,1001.65080619419,988.658177826564,962.046143986328,962.922792430366,943.25785292405,1000,1019.44775730123,975.271690296199,1019.44775730123,992.113409961686,975.271690296199,974.630144112562,952.83424206865,1000,1017.23763170636,986.59121370067,1017.23763170636,1023.44209655172,986.59121370067,985.259507802775,939.628041022383,8
1000,1050.46511212225,1042.29303124664,1050.46511212225,1047.69293038316,1042.29303124664,1042.79242025737,1020.38683707489,1000,1003.81386530826,1002.48703566515,1003.81386530826,1013.64365971108,1002.48703566515,1003.4873245451,980.398259237422,1000,889.232191120042,884.509562987499,889.232191120042,888.210836909871,884.509562987499,884.182335686839,840.319057542186,1000,1031.90238892137,1019.33216168717,1031.90238892137,1019.44074567244,1019.33216168717,1018.92713702339,998.069017927387,1000,1065.80479896613,1070.6001546378,1065.80479896613,1056.71052631579,1070.6001546378,1072.75887985945,1042.86801758297,1000,1023.26302624188,1018.71657754011,1023.26302624188,1027.23105958479,1018.71657754011,1019.87694879229,974.496371652438,1000,1026.95087089338,1021.60402882323,1026.95087089338,994.718309859155,1021.60402882323,1019.76092904067,977.636637196393,1000,990.572501673363,988.270777479893,990.572501673363,971.856050619562,988.270777479893,988.94691122034,964.440541768347,1000,970.339749162497,966.54225539856,970.339749162497,957.606973058637,966.54225539856,967.340853300595,934.09129443863,1000,984.151376592712,987.798965740142,984.151376592712,978.783026421137,987.798965740142,987.637838216147,946.387515252798,1000,954.533756760865,942.79179262192,954.533756760865,925.24284589131,942.79179262192,941.609353107213,880.931640357129,1000,1001.26899946903,991.178893110503,1001.26899946903,991.363273983524,991.178893110503,990.8028021751,943.190734963082,1000,964.041897877283,966.125570163671,964.041897877283,944.335169158143,966.12557016367,965.736474266124,940.387825580494,1000,976.416540523025,969.068442590067,976.416540523025,978.992164279924,969.068442590067,967.672732458233,935.779099172094,1000,993.089480886662,990.331713049517,993.089480886662,974.251182343668,990.331713049516,990.345148669146,948.727311518029,10
1000,1060.38357450873,1031.96013289037,1060.38357450873,1037.05929487179,1031.96013289037,1034.92719084765,1012.93077962734,1000,1023.29853914453,1007.41804259392,1023.29853914453,1010.13063183151,1007.41804259392,1007.19859555665,1013.66008443871,1000,902.816788361571,887.021162603804,902.816788361571,878.781847133758,887.021162603804,887.292481723059,878.697123661261,1000,1032.77409215648,1015.95052947265,1032.77409215648,1005.51615445232,1015.95052947265,1016.39693146817,1007.72134483062,1000,1090.61275849588,1074.35252568493,1090.61275849588,1058.38165524512,1074.35252568493,1075.15983843506,1010.5206679084,1000,1020.91199512271,1006.09997623386,1020.91199512271,1008.47008999471,1006.09997623386,1007.2565206571,928.803201958296,1000,1044.14475691933,1021.7408776724,1044.14475691933,1015.10513707746,1021.7408776724,1021.65235643348,964.675171900928,1000,1009.02832052962,981.952583910495,1009.02832052962,987.212104981253,981.952583910495,982.207798005749,966.316478784078,1000,981.562004641854,962.488053520229,981.562004641854,970.942688805571,962.488053520229,962.830140794271,926.146282253619,1000,987.283118238235,972.682668081156,987.283118238235,984.035417225651,972.682668081156,974.358799064252,962.782172021737,1000,953.411931790659,935.558800106185,953.411931790659,929.635979952519,935.558800106185,936.621784254601,916.469731407986,1000,1014.5349112429,1001.69163847269,1014.5349112429,999.865987670866,1001.69163847269,1003.4120975694,973.324535494167,1000,969.751290617542,953.108870007147,969.751290617542,972.124730021598,953.108870007147,953.683951905884,925.798491996246,1000,981.448835815539,965.684968017057,981.448835815539,997.8656017626,965.684968017058,964.402104316489,925.268474824862,1000,1009.02931070841,988.668177576323,1009.02931070841,976.8177028451,988.668177576323,990.72067704711,932.357010800354,12
1000,1024.70595976777,1029.9919930005,1024.70595976777,1045.71219380888,1029.9919930005,1028.77783235351,1005.12912880292,1000,1015.96621515747,1010.18460882541,1015.96621515747,1014.18426966292,1010.18460882541,1021.34560578782,993.277780799056,1000,877.623756534287,875.741058919933,877.623756534287,865.469174503657,875.741058919933,874.429874822213,869.60378697577,1000,1031.51454744998,1024.952258617,1031.51454744998,999.228176363162,1024.952258617,1025.66422486741,1006.83588484792,1000,1069.68975070988,1069.46032422073,1069.68975070988,1073.66157135222,1069.46032422073,1069.5153312253,1076.72584223912,1000,1020.60239745538,1009.35525723515,1020.60239745538,991.425747724317,1009.35525723515,1008.45811931698,961.074022374005,1000,1021.98301717406,1009.68035563082,1021.98301717406,999.681425203039,1009.68035563082,1023.35615006514,982.226558806976,1000,998.900036570046,984.653335825079,998.900036570047,991.989241527703,984.653335825079,982.607846382105,944.204226457803,1000,977.339972833748,964.922618572607,977.339972833748,939.262972553081,964.922618572607,966.212856952729,956.836653474652,1000,982.535133852326,972.917594654788,982.535133852326,959.084161003659,972.917594654788,973.479982842142,926.305391887542,1000,945.468829272999,938.249587568517,945.468829272999,964.213727098715,938.249587568517,937.920605202229,930.227322787789,1000,1004.76457278636,997.431816359798,1004.76457278636,980.4280535855,997.431816359798,996.861657838773,974.775806846382,1000,969.304537542238,959.432862849534,969.304537542238,934.060254083485,959.432862849534,958.73752689477,958.26252530955,1000,978.739382245616,966.045515109524,978.739382245616,963.375604570821,966.045515109524,965.497001703646,941.890701037271,1000,987.929007273768,978.808432050234,987.929007273768,992.237924578764,978.808432050233,977.581031958028,956.277647828957,14
1000,1019.66339294715,1021.67599410898,1019.66339294715,996.874724146779,1021.67599410898,1024.43525778243,993.815510050481,1000,1007.77351010738,1009.16275355375,1007.77351010738,980.605483704087,1009.16275355375,1010.20016906581,1004.87632904579,1000,873.142816302897,876.923239809423,873.142816302897,846.885480572597,876.923239809423,877.807144622661,878.36436125169,1000,1024.49221770078,1020.77279390208,1024.49221770078,1025.17173447537,1020.77279390208,1022.64163720921,993.407326825458,1000,1069.39073904038,1074.58050711458,1069.39073904038,1039.4932988357,1074.58050711458,1074.44109224339,1030.09943903685,1000,1008.08238459128,1009.67606939478,1008.08238459128,967.520812182741,1009.67606939478,1009.32399646425,1002.76284375888,1000,1019.35983066559,1017.92242437177,1019.35983066559,982.183783783784,1017.92242437177,1016.69446970571,995.780120091929,1000,977.351671466034,982.816638686812,977.351671466034,956.983912817852,982.816638686812,984.265941828033,957.120592020433,1000,962.217332397505,967.341422437932,962.217332397505,936.111896774194,967.341422437932,967.369236835107,978.643963939676,1000,975.217487099466,983.399260331243,975.217487099466,970.498809838667,983.399260331243,980.933023643523,961.16972233079,1000,935.164767870428,937.127488239828,935.164767870428,926.709487516426,937.127488239828,936.165645432731,919.52449862669,1000,1001.87467344637,1000.9358004827,1001.87467344637,988.215409054805,1000.9358004827,1000.90665192344,964.665937244784,1000,960.980191206405,962.663103890551,960.980191206405,961.481291700027,962.663103890552,961.348263646318,926.175750011197,1000,965.601558563014,965.916815432576,965.601558563014,967.747570742125,965.916815432576,964.208641731373,927.368372882825,1000,972.904010927417,983.922346576142,972.904010927417,945.940234574197,983.922346576142,981.916765639344,989.043016934762,16
1000,1044.28179003704,1028.11308074929,1044.28179003704,1023.40168554122,1028.11308074929,1027.53138538196,998.713557833252,1000,1036.17981598414,1004.08600328338,1036.17981598414,1025.70494995943,1004.08600328338,1001.92824367044,958.458769263382,1000,898.443099720873,882.553197155716,898.443099720873,888.921405579399,882.553197155716,884.237111550078,827.7472976244,1000,1040.68532603455,1017.60050998725,1040.68532603455,1029.02562449637,1017.60050998725,1017.21619602835,989.582035313221,1000,1094.36056463692,1066.67880557399,1094.36056463692,1086.13848648649,1066.67880557399,1066.00584028377,1063.7997745562,1000,1028.8395093683,1008.50273744347,1028.8395093683,996.875294117647,1008.50273744347,1008.5767960707,972.70038043724,1000,1045.70806062895,1021.05374388058,1045.70806062895,1017.8136,1021.05374388058,1016.82995556837,1063.81184407902,1000,995.558802005774,976.598634053367,995.558802005774,984.574059247398,976.598634053367,976.489031633844,974.063739280878,1000,986.151070031775,968.038098287178,986.151070031775,970.939363125502,968.038098287178,968.750566609166,945.008874815905,1000,998.661944043152,984.743379926488,998.661944043152,983.239753549424,984.743379926488,984.907619421026,928.242711937841,1000,956.626496345546,933.902454523791,956.626496345546,979.469425159678,933.902454523791,933.108760167231,943.276641386577,1000,1026.79465059134,1003.13944865388,1026.79465059134,984.30909570261,1003.13944865388,1001.20286078124,1018.84162628732,1000,974.056258102774,958.23399898955,974.056258102774,979.779934747145,958.23399898955,957.865131225949,955.867372003893,1000,979.012784426419,962.455833952649,979.012784426419,974.771129032258,962.455833952649,962.35666417604,937.678864209629,1000,998.436074015489,982.699044037815,998.436074015489,1010.61176470588,982.699044037815,986.471550222898,966.700041636108,18
1000,1059.10966049976,1032.06985460248,1059.10966049976,1086.69185558354,1032.06985460248,1035.27104698466,995.40264871694,1000,1038.20090293391,1008.46374960077,1038.20090293391,1023.50081037277,1008.46374960077,1007.92725852843,996.152563280447,1000,908.401559146549,890.360311911804,908.401559146549,919.280955024986,890.360311911804,890.533158322626,895.059860342267,1000,1047.64071961004,1017.00318809777,1047.64071961004,1061.85852981969,1017.00318809777,1019.29556577267,995.708290181223,1000,1108.26391427136,1078.18918991488,1108.26391427136,1099.53450164294,1078.18918991488,1077.41646801844,1072.76389144755,1000,1032.6190311363,1015.97290738914,1032.6190311363,983.987603305785,1015.97290738914,1015.87260494218,1009.11345230539,1000,1027.14514798392,1011.01479242882,1027.14514798392,1010.53259141494,1011.01479242882,1009.8936216771,1005.94736873713,1000,991.440453135941,981.821813823412,991.440453135941,1010.7622703592,981.821813823412,984.265628976312,966.509267802955,1000,995.728161033357,968.323495633129,995.728161033357,961.926240382064,968.323495633129,968.886937545416,937.961130305419,1000,1004.04298743164,981.244648972603,1004.04298743164,966.657880864523,981.244648972603,981.572322065486,978.246112641911,1000,953.01537585444,940.778409545928,953.01537585444,965.019167579409,940.778409545928,942.282310933501,927.639078513265,1000,1016.63120178013,998.207213956973,1016.63120178013,1037.40266963293,998.207213956973,1000.17956167106,972.826317915514,1000,992.595789910712,974.466184947633,992.595789910712,986.236647493837,974.466184947633,973.175733853253,964.8606005732,1000,1002.16232503336,974.489658696646,1002.16232503336,1025.83522083805,974.489658696646,974.915060853048,923.774187730067,1000,988.377883863175,982.043540441761,988.377883863175,978.364116094987,982.043540441761,984.386403175796,952.874663170141,20
